Source,Target,Date,Hashtags,Impact,Impressions,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
1351467913367089152,@williamsruto,2022-05-29 18:54:07.000,"#mamambogamoment, #hustlernation, #radico",3.8,2305,2305,2245,1915,1433
1351467913367089152,@railaodinga,2022-05-29 18:54:07.000,"#mamambogamoment, #hustlernation, #radico",3.8,2305,2305,2245,1915,1433
3170166473,@williamsruto,2022-05-29 18:53:20.000,"#mamambogamoment, #hustlernation, #radico",0.5,1735,1735,1229,4285,949
3170166473,@railaodinga,2022-05-29 18:53:20.000,"#mamambogamoment, #hustlernation, #radico",0.5,1735,1735,1229,4285,949
1032962263819411456,@williamsruto,2022-05-29 18:47:31.000,"#mamambogamoment, #hustlernation, #radico",25.1,5775,5775,6239,138252,3398
1032962263819411456,@williamsruto,2022-05-29 18:45:50.000,"#mamambogamoment, #hustlernation, #radico",25.1,5775,5775,6239,138251,3398
1032962263819411456,@railaodinga,2022-05-29 18:45:50.000,"#mamambogamoment, #hustlernation, #radico",25.1,5775,5775,6239,138251,3398
1162352059556999168,@williamsruto,2022-05-29 18:41:35.000,"#mamambogamoment, #hustlernation, #radico",0.0,415,415,107,13259,0
1162352059556999168,@williamsruto,2022-05-29 18:40:45.000,"#mamambogamoment, #hustlernation, #radico",0.0,415,415,107,13258,0
1162352059556999168,@railaodinga,2022-05-29 18:40:45.000,"#mamambogamoment, #hustlernation, #radico",0.0,415,415,107,13258,0
904950292113969152,@williamsruto,2022-05-29 18:40:43.000,"#mamambogamoment, #hustlernation, #radico",45.5,47764,47764,47606,84200,11499
904950292113969152,@williamsruto,2022-05-29 18:39:59.000,"#mamambogamoment, #hustlernation, #radico",45.5,47764,47764,47606,84197,11499
904950292113969152,@railaodinga,2022-05-29 18:39:59.000,"#mamambogamoment, #hustlernation, #radico",45.5,47764,47764,47606,84197,11499
1085444356054704128,@williamsruto,2022-05-29 18:39:55.000,"#mamambogamoment, #hustlernation, #radico",0.0,870,870,2747,6893,0
1085444356054704128,@railaodinga,2022-05-29 18:39:55.000,"#mamambogamoment, #hustlernation, #radico",0.0,870,870,2747,6893,0
3301475844,@williamsruto,2022-05-29 18:39:50.000,"#mamambogamoment, #hustlernation, #radico",0.0,1472,1472,3812,26333,691
3301475844,@railaodinga,2022-05-29 18:39:50.000,"#mamambogamoment, #hustlernation, #radico",0.0,1472,1472,3812,26333,691
1249246260,@williamsruto,2022-05-29 18:34:03.000,"#mamambogamoment, #hustlernation, #radico",0.0,1169,1169,2215,28583,356
1249246260,@railaodinga,2022-05-29 18:34:03.000,"#mamambogamoment, #hustlernation, #radico",0.0,1169,1169,2215,28583,356
1087620845453934592,@williamsruto,2022-05-29 18:33:12.000,"#mamambogamoment, #hustlernation, #radico",0.0,411,411,243,5548,0
1087620845453934592,@railaodinga,2022-05-29 18:33:12.000,"#mamambogamoment, #hustlernation, #radico",0.0,411,411,243,5548,0
953297736924884992,@williamsruto,2022-05-29 18:32:50.000,"#mamambogamoment, #hustlernation, #radico",0.0,662,662,1016,14170,0
769870766,@williamsruto,2022-05-29 18:31:54.000,"#mamambogamoment, #hustlernation, #radico",13.8,3850,3850,4954,32954,2447
769870766,@railaodinga,2022-05-29 18:31:54.000,"#mamambogamoment, #hustlernation, #radico",13.8,3850,3850,4954,32954,2447
1081261356291108864,@williamsruto,2022-05-29 18:31:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,324,324,857,6923,0
1081261356291108864,@railaodinga,2022-05-29 18:31:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,324,324,857,6923,0
1487324142852583424,@williamsruto,2022-05-29 18:31:24.000,"#mamambogamoment, #hustlernation, #radico",15.5,3956,3956,3731,11358,2507
1487324142852583424,@railaodinga,2022-05-29 18:31:24.000,"#mamambogamoment, #hustlernation, #radico",15.5,3956,3956,3731,11358,2507
1709442834,@williamsruto,2022-05-29 18:30:11.000,"#mamambogamoment, #hustlernation, #radico",0.0,223,223,319,6404,0
452242832,@williamsruto,2022-05-29 18:29:49.000,"#mamambogamoment, #hustlernation, #radico",0.0,1030,1030,850,74322,183
452242832,@williamsruto,2022-05-29 18:29:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,1029,1029,850,74320,182
452242832,@railaodinga,2022-05-29 18:29:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,1029,1029,850,74320,182
1709442834,@williamsruto,2022-05-29 18:29:29.000,"#mamambogamoment, #hustlernation, #radico",0.0,223,223,319,6402,0
1709442834,@railaodinga,2022-05-29 18:29:29.000,"#mamambogamoment, #hustlernation, #radico",0.0,223,223,319,6402,0
3398520663,@williamsruto,2022-05-29 18:28:58.000,"#mamambogamoment, #hustlernation, #radico",41.1,27013,27013,12136,60504,8656
3398520663,@railaodinga,2022-05-29 18:28:58.000,"#mamambogamoment, #hustlernation, #radico",41.1,27013,27013,12136,60504,8656
1501136235842129920,@williamsruto,2022-05-29 18:28:54.000,"#mamambogamoment, #hustlernation, #radico",0.0,584,584,2668,178,0
1501136235842129920,@railaodinga,2022-05-29 18:28:54.000,"#mamambogamoment, #hustlernation, #radico",0.0,584,584,2668,178,0
914416013164384256,@williamsruto,2022-05-29 18:27:56.000,"#mamambogamoment, #hustlernation, #radico",0.0,705,705,978,2612,0
1128952871209394176,@williamsruto,2022-05-29 18:27:44.000,"#mamambogamoment, #hustlernation, #radico",33.3,11131,11131,9845,27223,5274
1128952871209394176,@railaodinga,2022-05-29 18:27:44.000,"#mamambogamoment, #hustlernation, #radico",33.3,11131,11131,9845,27223,5274
1507633106907508736,@williamsruto,2022-05-29 18:25:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,62,62,13,160,0
1507633106907508736,@railaodinga,2022-05-29 18:25:40.000,"#mamambogamoment, #hustlernation, #radico",0.0,62,62,13,160,0
1370982717395984384,@williamsruto,2022-05-29 18:25:35.000,"#mamambogamoment, #hustlernation, #radico",0.0,7,7,124,338,0
1370982717395984384,@railaodinga,2022-05-29 18:25:35.000,"#mamambogamoment, #hustlernation, #radico",0.0,7,7,124,338,0
1128952871209394176,@williamsruto,2022-05-29 18:25:09.000,"#mamambogamoment, #hustlernation, #radico",33.3,11131,11131,9845,27222,5274
1530216656617844736,@williamsruto,2022-05-29 18:23:43.000,"#mamambogamoment, #hustlernation, #radico",0.0,16,16,100,385,0
1530216656617844736,@williamsruto,2022-05-29 18:23:22.000,"#mamambogamoment, #hustlernation, #radico",0.0,16,16,100,384,0
1530216656617844736,@railaodinga,2022-05-29 18:23:22.000,"#mamambogamoment, #hustlernation, #radico",0.0,16,16,100,384,0
1422162942305443840,@williamsruto,2022-05-29 18:22:39.000,"#mamambogamoment, #hustlernation, #radico",0.0,63,63,459,2060,0
1422162942305443840,@railaodinga,2022-05-29 18:22:39.000,"#mamambogamoment, #hustlernation, #radico",0.0,63,63,459,2060,0
914416013164384256,@williamsruto,2022-05-29 18:22:39.000,"#mamambogamoment, #hustlernation, #radico",0.0,705,705,978,2610,0
914416013164384256,@railaodinga,2022-05-29 18:22:39.000,"#mamambogamoment, #hustlernation, #radico",0.0,705,705,978,2610,0
807282746569723904,@williamsruto,2022-05-29 18:22:37.000,"#mamambogamoment, #hustlernation, #radico",23.1,5117,5117,2801,23074,3099
807282746569723904,@railaodinga,2022-05-29 18:22:37.000,"#mamambogamoment, #hustlernation, #radico",23.1,5117,5117,2801,23074,3099
352958065,@williamsruto,2022-05-29 18:21:53.000,"#mamambogamoment, #hustlernation, #radico",1.3,1860,1860,5002,45544,1063
